CaseID,Prefix length,Ground truth,Predicted,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
4355,2,§,§,1.0,1.0,1.0,240,17709.16098769697,,17469.16098769697
4356,2,ª,§,0.0,0.0,0.0,172680,39796.99805041176,,132883.00194958824
4357,2,§,,0.0,0.0,0.0,0,0.0,,0.0
4358,2,§,§,1.0,1.0,1.0,60,21615.984478158716,,21555.984478158716
4359,2,ª,§,0.0,0.0,0.0,618960,17997.028983204546,,600962.9710167955
4360,2,§,§,1.0,1.0,1.0,60,17456.23560682966,,17396.23560682966
4362,2,§,§,1.0,1.0,1.0,960,39667.35083000111,,38707.35083000111
4363,2,¢,©,0.0,0.0,0.0,81600,23211.428496582306,,58388.5715034177
4364,2,§,§,1.0,1.0,1.0,24480,17545.1180149367,,6934.881985063301
4365,2,ª,§,0.0,0.0,0.0,840,39125.523443892765,,38285.523443892765
4366,2,§,§,1.0,1.0,1.0,120,17462.08137614347,,17342.08137614347
4368,2,§,§,1.0,1.0,1.0,360,39949.44062825953,,39589.44062825953
4371,2,§,,0.0,0.0,0.0,0,0.0,,0.0
4373,2,§,§,1.0,1.0,1.0,411180,17838.720207279242,,393341.27979272074
4374,2,§,§,1.0,1.0,1.0,60,22269.675060128164,,22209.675060128164
4375,2,©,©,1.0,1.0,1.0,6480,3863.4657966076547,,2616.5342033923453
4376,2,§,§,1.0,1.0,1.0,323340,23392.22934137549,,299947.77065862453
4377,2,§,§,1.0,1.0,1.0,161520,17986.74074350092,,143533.2592564991
4378,2,©,©,1.0,1.0,1.0,1043940,23875.863036830917,,1020064.1369631691
4379,2,§,§,1.0,1.0,1.0,338700,17470.832744237174,,321229.16725576285
4380,2,§,§,1.0,1.0,1.0,3033060,17464.985403480005,,3015595.01459652
4381,2,ª,§,0.0,0.0,0.0,1260,17459.164777260023,,16199.164777260023
4382,2,§,§,1.0,1.0,1.0,721200,39829.75321588944,,681370.2467841106
4384,2,§,§,1.0,1.0,1.0,0,17845.317126521004,,17845.317126521004
4386,2,§,§,1.0,1.0,1.0,1560,17456.23560682966,,15896.235606829661
4387,2,¢,©,0.0,0.0,0.0,1122600,23875.863036830917,,1098724.136963169
4390,2,§,§,1.0,1.0,1.0,6780,17530.095016377563,,10750.095016377563
4391,2,§,§,1.0,1.0,1.0,60,17459.164777260023,,17399.164777260023
4392,2,©,©,1.0,1.0,1.0,0,23875.863036830917,,23875.863036830917
4393,2,§,§,1.0,1.0,1.0,3437940,17459.164777260023,,3420480.83522274
4394,2,§,§,1.0,1.0,1.0,517500,17456.23560682966,,500043.76439317036
4395,2,ª,§,0.0,0.0,0.0,3360,17456.23560682966,,14096.235606829661
4396,2,§,§,1.0,1.0,1.0,420,17503.26576382525,,17083.26576382525
4397,2,§,§,1.0,1.0,1.0,7800,17456.23560682966,,9656.235606829661
4399,2,©,§,0.0,0.0,0.0,0,17459.164777260023,,17459.164777260023
4400,2,ª,§,0.0,0.0,0.0,0,17976.465075344207,,17976.465075344207
4401,2,§,§,1.0,1.0,1.0,6240,17459.164777260023,,11219.164777260023
4402,2,ª,§,0.0,0.0,0.0,60,22264.417010632464,,22204.417010632464
4403,2,§,§,1.0,1.0,1.0,1560,35960.88479699661,,34400.88479699661
4404,2,ª,§,0.0,0.0,0.0,274260,17578.44047146876,,256681.55952853124
4405,2,§,§,1.0,1.0,1.0,240,26443.098631610104,,26203.098631610104
4406,2,©,§,0.0,0.0,0.0,8940,17462.08137614347,,8522.08137614347
4408,2,§,§,1.0,1.0,1.0,861480,23204.202999994974,,838275.797000005
4409,2,ª,§,0.0,0.0,0.0,28140,21477.815320385493,,6662.184679614507
4411,2,ª,§,0.0,0.0,0.0,317400,17939.025437198663,,299460.97456280136
4412,2,©,©,1.0,1.0,1.0,1260,10760.62893609062,,9500.62893609062
4413,2,§,§,1.0,1.0,1.0,2405640,24363.227338832305,,2381276.7726611677
4414,2,©,§,0.0,0.0,0.0,0,17459.164777260023,,17459.164777260023
4416,2,©,§,0.0,0.0,0.0,7200,18798.531099428266,,11598.531099428266
4418,2,§,§,1.0,1.0,1.0,1200,17527.11241687283,,16327.112416872831
4419,2,§,©,0.0,0.0,0.0,1201440,432017.3878603691,,769422.6121396308
4420,2,§,§,1.0,1.0,1.0,5940,30632.126635695837,,24692.126635695837
4422,2,§,§,1.0,1.0,1.0,600,17456.23560682966,,16856.23560682966
4425,2,§,§,1.0,1.0,1.0,1799700,17459.164777260023,,1782240.83522274
4427,2,ª,§,0.0,0.0,0.0,920760,17473.774486214446,,903286.2255137856
4428,2,§,§,1.0,1.0,1.0,1823220,17485.53202546334,,1805734.4679745366
4429,2,§,§,1.0,1.0,1.0,89520,24959.528809151157,,64560.47119084884
4430,2,§,§,1.0,1.0,1.0,8100,17969.63401104122,,9869.63401104122
4432,2,§,§,1.0,1.0,1.0,60,17464.985403480005,,17404.985403480005
4433,2,§,§,1.0,1.0,1.0,93360,471351.79698485514,,377991.79698485514
4434,2,ª,§,0.0,0.0,0.0,600600,17462.08137614347,,583137.9186238565
4435,2,§,§,1.0,1.0,1.0,26460,17456.23560682966,,9003.764393170339
4436,2,§,§,1.0,1.0,1.0,241440,37169.255600347955,,204270.74439965206
4437,2,§,§,1.0,1.0,1.0,480,17456.23560682966,,16976.23560682966
4438,2,§,§,1.0,1.0,1.0,720,17776.582193782866,,17056.582193782866
4439,2,§,§,1.0,1.0,1.0,600,17494.379251602248,,16894.379251602248
4440,2,§,§,1.0,1.0,1.0,120,11408.075387853502,,11288.075387853502
4441,2,§,§,1.0,1.0,1.0,1020,34028.07860287522,,33008.07860287522
4442,2,¢,©,0.0,0.0,0.0,0,4899.196260554688,,4899.196260554688
4443,2,§,§,1.0,1.0,1.0,0,23688.09126927536,,23688.09126927536
4444,2,§,§,1.0,1.0,1.0,232020,38778.40417634835,,193241.59582365165
4445,2,§,§,1.0,1.0,1.0,540,18119.056274743518,,17579.056274743518
4446,2,§,§,1.0,1.0,1.0,93420,17459.164777260023,,75960.83522273997
4447,2,§,§,1.0,1.0,1.0,1204620,38649.6495357684,,1165970.3504642316
4448,2,§,§,1.0,1.0,1.0,1299360,38874.56708156045,,1260485.4329184396
4449,2,§,§,1.0,1.0,1.0,100200,17459.164777260023,,82740.83522273997
4450,2,©,©,1.0,1.0,1.0,193260,23889.578594511266,,169370.42140548874
4451,2,§,§,1.0,1.0,1.0,60,26179.60843700712,,26119.60843700712
4452,2,§,§,1.0,1.0,1.0,7680,17456.23560682966,,9776.235606829661
4453,2,ª,§,0.0,0.0,0.0,300,17470.832744237174,,17170.832744237174
4454,2,ª,§,0.0,0.0,0.0,1198980,17456.23560682966,,1181523.7643931704
4455,2,§,§,1.0,1.0,1.0,1440,17456.23560682966,,16016.235606829661
4457,2,§,§,1.0,1.0,1.0,120,17459.164777260023,,17339.164777260023
4458,2,©,§,0.0,0.0,0.0,900,17459.164777260023,,16559.164777260023
4459,2,ª,§,0.0,0.0,0.0,243480,18310.300932133356,,225169.69906786663
4460,2,§,§,1.0,1.0,1.0,3300,17491.424938078064,,14191.424938078064
4461,2,§,§,1.0,1.0,1.0,498120,38798.19493407363,,459321.8050659264
4462,2,§,§,1.0,1.0,1.0,67320,17521.122074769544,,49798.87792523045
4464,2,©,©,1.0,1.0,1.0,2340,9590.036416929745,,7250.0364169297445
4466,2,§,©,0.0,0.0,0.0,932040,334025.3980019317,,598014.6019980683
4467,2,¢,©,0.0,0.0,0.0,662640,23765.882430119804,,638874.1175698802
4469,2,§,§,1.0,1.0,1.0,1740,17456.23560682966,,15716.235606829661
4470,2,§,§,1.0,1.0,1.0,13980,17636.88716450327,,3656.8871645032705
4471,2,§,§,1.0,1.0,1.0,1320,31517.20753867334,,30197.20753867334
4472,2,§,§,1.0,1.0,1.0,434580,30868.89600733862,,403711.1039926614
4473,2,§,§,1.0,1.0,1.0,60,18073.328844296626,,18013.328844296626
4474,2,§,§,1.0,1.0,1.0,11100,17459.164777260023,,6359.164777260023
4475,2,§,§,1.0,1.0,1.0,3191880,17456.23560682966,,3174423.7643931704
4476,2,§,§,1.0,1.0,1.0,11100,17506.22793456625,,6406.22793456625
4477,2,§,§,1.0,1.0,1.0,425880,17551.14135735063,,408328.8586426494
4480,2,§,§,1.0,1.0,1.0,2261880,29647.89394222803,,2232232.106057772
4481,2,ª,§,0.0,0.0,0.0,81120,39936.1902178149,,41183.8097821851
4482,2,ª,§,0.0,0.0,0.0,0,17459.164777260023,,17459.164777260023
4483,2,§,§,1.0,1.0,1.0,2160,17456.23560682966,,15296.235606829661
4484,2,§,§,1.0,1.0,1.0,2533140,22007.9480249795,,2511132.0519750207
4486,2,§,§,1.0,1.0,1.0,0,39672.64030836408,,39672.64030836408
4488,2,§,§,1.0,1.0,1.0,77280,38477.48848659009,,38802.51151340991
4489,2,§,§,1.0,1.0,1.0,60,17459.164777260023,,17399.164777260023
4490,2,ª,§,0.0,0.0,0.0,319080,18302.954434407,,300777.045565593
4491,2,§,§,1.0,1.0,1.0,537000,22950.71818529011,,514049.2818147099
4492,2,ª,§,0.0,0.0,0.0,861780,23890.543460736717,,837889.4565392633
4493,2,§,,0.0,0.0,0.0,0,0.0,,0.0
4494,2,§,§,1.0,1.0,1.0,6300,38686.160450885865,,32386.160450885865
4496,2,©,©,1.0,1.0,1.0,5580,10869.746034673255,,5289.746034673255
4497,2,©,©,1.0,1.0,1.0,583440,720.7739277320957,,582719.2260722679
4498,2,ª,§,0.0,0.0,0.0,695340,39855.066025595566,,655484.9339744045
4499,2,©,©,1.0,1.0,1.0,60,1433.5649231754455,,1373.5649231754455
4500,2,§,§,1.0,1.0,1.0,60,29097.885621967085,,29037.885621967085
4502,2,§,§,1.0,1.0,1.0,13860,17456.23560682966,,3596.2356068296613
4503,2,ª,§,0.0,0.0,0.0,13140,17467.90514525018,,4327.905145250181
4504,2,§,§,1.0,1.0,1.0,248700,17456.23560682966,,231243.76439317034
4505,2,§,§,1.0,1.0,1.0,60,17456.23560682966,,17396.23560682966
4507,2,©,©,1.0,1.0,1.0,7440,10818.216049605064,,3378.2160496050637
4508,2,§,§,1.0,1.0,1.0,1620,18031.539450919732,,16411.539450919732
4509,2,§,§,1.0,1.0,1.0,1020,17725.090709077092,,16705.090709077092
4510,2,§,§,1.0,1.0,1.0,0,17649.33771027566,,17649.33771027566
4512,2,§,©,0.0,0.0,0.0,332460,359528.94321779715,,27068.943217797147
4514,2,ª,§,0.0,0.0,0.0,120,23399.34955125744,,23279.34955125744
4515,2,§,§,1.0,1.0,1.0,900,17459.164777260023,,16559.164777260023
4516,2,§,§,1.0,1.0,1.0,360,17456.23560682966,,17096.23560682966
4517,2,§,§,1.0,1.0,1.0,91620,17456.23560682966,,74163.76439317034
4518,2,ª,§,0.0,0.0,0.0,332520,32399.101554508805,,300120.8984454912
4519,2,ª,§,0.0,0.0,0.0,1375620,17456.23560682966,,1358163.7643931704
4520,2,§,§,1.0,1.0,1.0,76440,18052.387790028944,,58387.612209971056
4521,2,§,§,1.0,1.0,1.0,60,17612.149503068344,,17552.149503068344
4522,2,ª,§,0.0,0.0,0.0,264780,38735.58234468135,,226044.41765531866
4523,2,§,§,1.0,1.0,1.0,120,39860.58493468968,,39740.58493468968
4524,2,§,§,1.0,1.0,1.0,120,17464.985403480005,,17344.985403480005
4525,2,§,§,1.0,1.0,1.0,240,36866.02360307127,,36626.02360307127
4526,2,§,§,1.0,1.0,1.0,685140,18104.917998798275,,667035.0820012017
4528,2,ª,,0.0,0.0,0.0,245220,0.0,,245220.0
4529,2,§,§,1.0,1.0,1.0,434940,17462.08137614347,,417477.9186238565
4533,2,§,§,1.0,1.0,1.0,60,17986.74074350092,,17926.74074350092
4534,2,§,§,1.0,1.0,1.0,28380,17590.633300529462,,10789.366699470538
4538,2,©,§,0.0,0.0,0.0,347520,35165.65588268168,,312354.34411731834
4539,2,©,©,1.0,1.0,1.0,518640,23875.863036830917,,494764.1369631691
4540,2,§,§,1.0,1.0,1.0,173760,35621.44045884161,,138138.55954115838
4541,2,§,§,1.0,1.0,1.0,10380,39811.45532935988,,29431.45532935988
4542,2,§,§,1.0,1.0,1.0,922860,38593.53957901605,,884266.460420984
4543,2,©,§,0.0,0.0,0.0,0,17557.181985641564,,17557.181985641564
4545,2,ª,§,0.0,0.0,0.0,1020780,17456.23560682966,,1003323.7643931704
4546,2,§,©,0.0,0.0,0.0,480,12289.935617656642,,11809.935617656642
4547,2,§,§,1.0,1.0,1.0,414000,17462.08137614347,,396537.9186238565
4548,2,§,§,1.0,1.0,1.0,106320,21240.401656963502,,85079.5983430365
4549,2,§,§,1.0,1.0,1.0,9360,32071.8547597446,,22711.8547597446
4550,2,§,§,1.0,1.0,1.0,320280,37067.41978459207,,283212.58021540794
4551,2,ª,§,0.0,0.0,0.0,359340,17456.23560682966,,341883.76439317036
4552,2,§,§,1.0,1.0,1.0,241260,28654.345732498874,,212605.65426750112
4553,2,§,§,1.0,1.0,1.0,60,17551.14135735063,,17491.14135735063
4554,2,ª,§,0.0,0.0,0.0,412920,19001.629154112197,,393918.3708458878
4555,2,§,§,1.0,1.0,1.0,2100,21245.419275624517,,19145.419275624517
4556,2,§,§,1.0,1.0,1.0,57360,17456.23560682966,,39903.764393170335
4557,2,§,§,1.0,1.0,1.0,1140,38750.140196004766,,37610.140196004766
4559,2,§,§,1.0,1.0,1.0,1620,17462.08137614347,,15842.08137614347
4560,2,§,§,1.0,1.0,1.0,1714020,17459.164777260023,,1696560.83522274
4561,2,ª,§,0.0,0.0,0.0,60,17456.23560682966,,17396.23560682966
4562,2,©,§,0.0,0.0,0.0,1914120,17459.164777260023,,1896660.83522274
4564,2,©,©,1.0,1.0,1.0,2844720,23848.40049260294,,2820871.599507397
4565,2,¢,©,0.0,0.0,0.0,0,10761.82951882066,,10761.82951882066
4566,2,§,§,1.0,1.0,1.0,1124640,17515.153732873354,,1107124.8462671267
4567,2,ª,§,0.0,0.0,0.0,426360,39847.93167272334,,386512.0683272767
4568,2,§,§,1.0,1.0,1.0,180480,39838.33329665648,,140641.6667033435
4569,2,ª,§,0.0,0.0,0.0,169620,17456.23560682966,,152163.76439317034
4570,2,§,§,1.0,1.0,1.0,74700,17456.23560682966,,57243.764393170335
4571,2,§,§,1.0,1.0,1.0,1800,17462.08137614347,,15662.08137614347
4572,2,§,§,1.0,1.0,1.0,685680,38444.38131779889,,647235.6186822011
4573,2,ª,§,0.0,0.0,0.0,21720,17459.164777260023,,4260.835222739977
4574,2,§,§,1.0,1.0,1.0,68700,17459.164777260023,,51240.835222739974
4576,2,§,§,1.0,1.0,1.0,4200,17459.164777260023,,13259.164777260023
4577,2,§,§,1.0,1.0,1.0,0,12697.568026259134,,12697.568026259134
4579,2,§,§,1.0,1.0,1.0,60,18133.21655089586,,18073.21655089586
4580,2,§,§,1.0,1.0,1.0,5820,538565.1199710239,,532745.1199710239
3088,3,ª,§,0.0,0.0,0.0,1186860,12335.452474692767,,1174524.5475253072
3089,3,§,§,1.0,1.0,1.0,165000,549531.9843484745,,384531.98434847454
3091,3,§,,0.0,0.0,0.0,0,882.2743051295338,,882.2743051295338
3099,3,§,§,1.0,1.0,1.0,967440,485626.939361325,,481813.060638675
3100,3,©,©,1.0,1.0,1.0,3017700,369702.2664111057,,2647997.7335888944
3102,3,§,§,1.0,1.0,1.0,11100,449637.7685837777,,438537.7685837777
3105,3,§,§,1.0,1.0,1.0,613380,444265.1922957172,,169114.8077042828
3106,3,§,,0.0,0.0,0.0,0,809.3247612893451,,809.3247612893451
3110,3,§,§,1.0,1.0,1.0,689880,521757.51489853184,,168122.48510146816
3114,3,ª,§,0.0,0.0,0.0,1020,9105.749001034925,,8085.749001034925
3115,3,§,§,1.0,1.0,1.0,2078220,507011.09037144703,,1571208.9096285529
3119,3,©,©,1.0,1.0,1.0,167400,23113.065570660703,,144286.9344293393
3122,3,§,§,1.0,1.0,1.0,6180,538097.5589982946,,531917.5589982946
3130,3,§,§,1.0,1.0,1.0,2751480,17325.45066142353,,2734154.5493385764
3131,3,©,©,1.0,1.0,1.0,91200,403270.25782589056,,312070.25782589056
3135,3,§,§,1.0,1.0,1.0,1808760,375285.74297015206,,1433474.257029848
3137,3,§,©,0.0,0.0,0.0,175200,65562.58459009866,,109637.41540990134
3138,3,©,§,0.0,0.0,0.0,1223640,545298.4907829631,,678341.5092170369
3141,3,§,,0.0,0.0,0.0,0,820.8182980531024,,820.8182980531024
3143,3,§,§,1.0,1.0,1.0,360,528177.4519028758,,527817.4519028758
3150,3,ª,§,0.0,0.0,0.0,60,10246.93745769169,,10186.93745769169
3152,3,©,©,1.0,1.0,1.0,1136340,359665.1685001292,,776674.8314998709
3153,3,©,©,1.0,1.0,1.0,340380,361517.76193918235,,21137.761939182354
3155,3,§,,0.0,0.0,0.0,2100,861.2672502405665,,1238.7327497594335
3156,3,§,§,1.0,1.0,1.0,1462200,290.99202491506054,,1461909.007975085
3157,3,§,§,1.0,1.0,1.0,1200,473442.8475257239,,472242.8475257239
3159,3,§,§,1.0,1.0,1.0,22380,3314.161482973746,,19065.838517026255
3163,3,©,,0.0,0.0,0.0,93900,861.1446776581802,,93038.85532234181
3170,3,©,©,1.0,1.0,1.0,1465560,361472.83123052097,,1104087.168769479
3175,3,§,§,1.0,1.0,1.0,80460,527821.6771252828,,447361.6771252828
3182,3,§,§,1.0,1.0,1.0,81300,414378.4263906255,,333078.4263906255
3183,3,§,§,1.0,1.0,1.0,181860,493461.3262517656,,311601.3262517656
3185,3,§,¥,0.0,0.0,0.0,60,1067154.3654645297,,1067094.3654645297
3187,3,§,§,1.0,1.0,1.0,0,16390.025427395914,,16390.025427395914
3191,3,ª,§,0.0,0.0,0.0,0,17147.470557468594,,17147.470557468594
3194,3,©,§,0.0,0.0,0.0,7920,13067.348292833052,,5147.348292833052
3196,3,ª,§,0.0,0.0,0.0,0,7215.411849545328,,7215.411849545328
3197,3,§,§,1.0,1.0,1.0,60,17102.013415280297,,17042.013415280297
3200,3,§,§,1.0,1.0,1.0,155280,12705.243741370232,,142574.75625862976
3201,3,§,§,1.0,1.0,1.0,599460,516637.5261310154,,82822.47386898461
3211,3,§,©,0.0,0.0,0.0,1554420,215146.00923802974,,1339273.9907619702
3214,3,§,§,1.0,1.0,1.0,1825560,1040886.2690517,,784673.7309483
3217,3,§,§,1.0,1.0,1.0,412500,20966.591793789612,,391533.4082062104
3223,3,§,§,1.0,1.0,1.0,606000,1053492.3122878356,,447492.31228783564
3224,3,§,§,1.0,1.0,1.0,120,13001.164598396248,,12881.164598396248
3228,3,§,§,1.0,1.0,1.0,57420,13111.754925132564,,44308.24507486744
3234,3,©,§,0.0,0.0,0.0,866880,509750.68187438167,,357129.31812561833
3235,3,§,§,1.0,1.0,1.0,1680,12781.252099718304,,11101.252099718304
3238,3,©,§,0.0,0.0,0.0,2408460,527680.6746551244,,1880779.3253448755
3244,3,§,§,1.0,1.0,1.0,1299120,11379.51833332255,,1287740.4816666774
3248,3,§,,0.0,0.0,0.0,3120,884.49004027267,,2235.50995972733
3249,3,¥,§,0.0,0.0,0.0,60,647729.9967176961,,647669.9967176961
3250,3,ª,§,0.0,0.0,0.0,1125480,506867.7747366569,,618612.2252633431
3252,3,©,§,0.0,0.0,0.0,89040,521347.93390015804,,432307.93390015804
3256,3,ª,§,0.0,0.0,0.0,87420,25723.680859501077,,61696.31914049892
3257,3,§,§,1.0,1.0,1.0,343980,455757.949623566,,111777.949623566
3264,3,§,§,1.0,1.0,1.0,1294560,507939.47396776086,,786620.5260322392
3270,3,©,©,1.0,1.0,1.0,265380,361157.93912348396,,95777.93912348396
3271,3,§,,0.0,0.0,0.0,1553760,64376.38999549905,,1489383.610004501
3274,3,ª,§,0.0,0.0,0.0,1980,102855.12935100682,,100875.12935100682
3275,3,§,,0.0,0.0,0.0,0,861.2326784865601,,861.2326784865601
3278,3,©,©,1.0,1.0,1.0,196500,364561.20773096575,,168061.20773096575
3279,3,©,§,0.0,0.0,0.0,789540,545539.3616217858,,244000.6383782142
3282,3,§,,0.0,0.0,0.0,0,861.2373928166519,,861.2373928166519
3287,3,©,©,1.0,1.0,1.0,1807260,359513.58078747144,,1447746.4192125285
3288,3,§,©,0.0,0.0,0.0,1470360,410172.0370802551,,1060187.962919745
3292,3,©,©,1.0,1.0,1.0,60240,360821.7256728852,,300581.7256728852
3295,3,©,©,1.0,1.0,1.0,867840,359492.7874488799,,508347.2125511201
3296,3,§,§,1.0,1.0,1.0,595740,94083.11877727248,,501656.88122272753
3302,3,§,§,1.0,1.0,1.0,60,12628.849593676317,,12568.849593676317
3303,3,§,§,1.0,1.0,1.0,1886280,510388.15987516544,,1375891.8401248346
3304,3,©,§,0.0,0.0,0.0,768960,492148.70589565136,,276811.29410434864
3307,3,§,§,1.0,1.0,1.0,268800,569302.0493075467,,300502.0493075467
3308,3,§,§,1.0,1.0,1.0,608580,539026.6968874233,,69553.30311257672
3309,3,§,,0.0,0.0,0.0,0,794.1917616947344,,794.1917616947344
3316,3,©,,0.0,0.0,0.0,9720,861.1525348749998,,8858.847465125
3318,3,§,©,0.0,0.0,0.0,3858720,370333.8860710288,,3488386.1139289713
3322,3,©,©,1.0,1.0,1.0,2160,363919.2794025753,,361759.2794025753
3325,3,©,¥,0.0,0.0,0.0,82320,1061876.930643495,,979556.9306434949
3326,3,©,,0.0,0.0,0.0,7500,860.7769599110214,,6639.223040088978
3333,3,§,§,1.0,1.0,1.0,25740,3639.530402918059,,22100.46959708194
3335,3,§,©,0.0,0.0,0.0,600900,388596.32083829696,,212303.67916170304
3342,3,§,§,1.0,1.0,1.0,1440,463246.0658258787,,461806.0658258787
3345,3,§,§,1.0,1.0,1.0,60000,12304.184680359043,,47695.815319640955
3346,3,ª,§,0.0,0.0,0.0,436620,12736.997897425092,,423883.0021025749
3348,3,©,§,0.0,0.0,0.0,1716540,441236.9580756966,,1275303.0419243034
3354,3,§,§,1.0,1.0,1.0,120,89.21083977009849,,30.789160229901512
3359,3,§,§,1.0,1.0,1.0,89100,13761.325968323476,,75338.67403167652
3364,3,§,©,0.0,0.0,0.0,2700,381928.29692720325,,379228.29692720325
3366,3,ª,§,0.0,0.0,0.0,85560,103155.35674857168,,17595.356748571678
3367,3,§,,0.0,0.0,0.0,0,861.2452500334715,,861.2452500334715
3370,3,©,,0.0,0.0,0.0,12540,861.2578215803829,,11678.742178419618
3371,3,§,§,1.0,1.0,1.0,359700,457410.5548943524,,97710.55489435239
3384,3,§,§,1.0,1.0,1.0,22500,13320.558104949232,,9179.441895050768
3385,3,ª,§,0.0,0.0,0.0,247920,87303.74238941094,,160616.25761058906
3386,3,§,¦,0.0,0.0,0.0,584340,1102566.401666468,,518226.401666468
3388,3,ª,§,0.0,0.0,0.0,1564380,7291.8138544560625,,1557088.186145544
3391,3,§,§,1.0,1.0,1.0,287340,3573.6586399889948,,283766.341360011
3400,3,§,§,1.0,1.0,1.0,600,17844.983980527853,,17244.983980527853
3401,3,§,,0.0,0.0,0.0,0,868.1784581551145,,868.1784581551145
3405,3,§,§,1.0,1.0,1.0,0,393.0289854215258,,393.0289854215258
3406,3,§,©,0.0,0.0,0.0,84840,393140.3818987078,,308300.3818987078
3408,3,§,§,1.0,1.0,1.0,1715640,503698.8397636038,,1211941.1602363961
3410,3,§,§,1.0,1.0,1.0,1809420,1047116.6271286199,,762303.3728713801
3413,3,§,§,1.0,1.0,1.0,240240,458957.10659539414,,218717.10659539414
3415,3,©,©,1.0,1.0,1.0,7680,360080.4066946131,,352400.4066946131
3423,3,ª,©,0.0,0.0,0.0,1273200,364508.10551681195,,908691.894483188
3424,3,§,§,1.0,1.0,1.0,2412540,548368.2613939791,,1864171.7386060208
3431,3,§,§,1.0,1.0,1.0,17040,12748.881937864786,,4291.118062135214
3432,3,§,§,1.0,1.0,1.0,10140,522986.2578936531,,512846.2578936531
3433,3,ª,§,0.0,0.0,0.0,354240,101228.07574931785,,253011.92425068215
3434,3,©,©,1.0,1.0,1.0,151800,360150.6313556602,,208350.6313556602
3435,3,§,§,1.0,1.0,1.0,264960,15296.277274452721,,249663.72272554727
3447,3,§,,0.0,0.0,0.0,0,865.5117187665315,,865.5117187665315
3450,3,©,©,1.0,1.0,1.0,75900,376739.26522404933,,300839.26522404933
3451,3,§,§,1.0,1.0,1.0,120,6209.770597409074,,6089.770597409074
3453,3,§,§,1.0,1.0,1.0,189540,12715.803840775818,,176824.19615922417
3456,3,©,©,1.0,1.0,1.0,230760,23130.7867374757,,207629.2132625243
3457,3,©,§,0.0,0.0,0.0,315420,470308.9117392722,,154888.91173927218
3459,3,§,§,1.0,1.0,1.0,25860,12765.824454492957,,13094.175545507043
3464,3,©,©,1.0,1.0,1.0,520380,416796.8148699736,,103583.18513002642
3467,3,©,,0.0,0.0,0.0,1124340,885.599479287602,,1123454.4005207124
3468,3,§,§,1.0,1.0,1.0,81960,12737.343614965155,,69222.65638503485
3472,3,§,§,1.0,1.0,1.0,430260,538520.6166949575,,108260.61669495748
3476,3,§,§,1.0,1.0,1.0,480,18340.24321398961,,17860.24321398961
3479,3,©,§,0.0,0.0,0.0,168060,486768.737538007,,318708.737538007
3481,3,§,§,1.0,1.0,1.0,120,6302.089752153019,,6182.089752153019
3482,3,ª,§,0.0,0.0,0.0,0,16028.450452346739,,16028.450452346739
3485,3,§,,0.0,0.0,0.0,0,861.2279641564683,,861.2279641564683
3486,3,§,§,1.0,1.0,1.0,1737780,512065.45566408586,,1225714.544335914
3489,3,©,©,1.0,1.0,1.0,82380,359513.58078747144,,277133.58078747144
3490,3,©,©,1.0,1.0,1.0,270660,359513.58078747144,,88853.58078747144
3500,3,©,,0.0,0.0,0.0,672600,861.2373928166519,,671738.7626071833
3504,3,ª,§,0.0,0.0,0.0,511980,101758.74588754232,,410221.2541124577
3506,3,©,§,0.0,0.0,0.0,1391460,506475.6430453962,,884984.3569546038
3507,3,§,,0.0,0.0,0.0,0,889.2452278919111,,889.2452278919111
3509,3,ª,§,0.0,0.0,0.0,60,9936.453249290487,,9876.453249290487
3510,3,ª,§,0.0,0.0,0.0,87240,12680.253077553713,,74559.74692244628
3514,3,§,¥,0.0,0.0,0.0,601440,1095684.13345291,,494244.13345291
3523,3,§,§,1.0,1.0,1.0,2150100,16193.654721752951,,2133906.3452782473
3525,3,§,§,1.0,1.0,1.0,678420,565060.2585210737,,113359.74147892627
3526,3,©,§,0.0,0.0,0.0,1184400,505557.26640042383,,678842.7335995762
3527,3,©,,0.0,0.0,0.0,79080,877.4798314261946,,78202.5201685738
3531,3,§,§,1.0,1.0,1.0,1359360,509374.08861510345,,849985.9113848966
3533,3,©,©,1.0,1.0,1.0,16500,9457.728742903966,,7042.271257096034
3541,3,§,§,1.0,1.0,1.0,0,6300.60159528738,,6300.60159528738
3545,3,©,§,0.0,0.0,0.0,2415420,567386.2964168106,,1848033.7035831893
3549,3,©,©,1.0,1.0,1.0,72360,359733.5828584211,,287373.5828584211
3553,3,©,©,1.0,1.0,1.0,12360,9253.198317593815,,3106.801682406185
3555,3,§,§,1.0,1.0,1.0,2171460,460191.1296402182,,1711268.8703597817
3561,3,§,§,1.0,1.0,1.0,883440,504226.0904410684,,379213.9095589316
3568,3,§,§,1.0,1.0,1.0,16440,469657.7056092611,,453217.7056092611
3571,3,©,©,1.0,1.0,1.0,450360,349204.7866046455,,101155.21339535451
3578,3,ª,§,0.0,0.0,0.0,3360,3051.972443476091,,308.02755652390897
3579,3,©,,0.0,0.0,0.0,5400,861.2468214768354,,4538.753178523165
3580,3,©,,0.0,0.0,0.0,940380,888.5129352843214,,939491.4870647157
3586,3,©,©,1.0,1.0,1.0,1038360,378743.9240945429,,659616.0759054571
